Détecté dans le texte;Nom du fichier;CIE_NAME;N° Contrat;N°POLEDI;NB_POLEDIS
True;RLM_SARL_4985700070000Q_SANTE_1.pdf;UNIPREVOYANCE;4985700070000Q;4985700070000QG3103;2
True;FITEAST_4360161240000V_SANTE_2.pdf;UNIPREVOYANCE;4360161240000V;4360161240000V25355101;4
True;DRS_4935001680000N_PREVOYANCE.pdf;UNIPREVOYANCE;4935001680000N;4935001680000NE5217111;2
True;ORT_SOLUTIONS_PREMIUM_4570100330000P_SANTE_1.pdf;UNIPREVOYANCE;4570100330000P;4570100330000PF1833500;8
True;WOOD_DEVELOP_4935003120000F_SANTE.pdf;UNIPREVOYANCE;4935003120000F;4935003120000FH4A44100;1
True;FITEAST_4360161240000V_SANTE_1.pdf;UNIPREVOYANCE;4360161240000V;4360161240000V25355101;4
True;ORT_SOLUTIONS_PREMIUM_4570100310000A_PREVOYANCE.pdf;UNIPREVOYANCE;4570100310000A;4570100310000AF1833300;4
True;GERSTAECKER_PARIS_XIII_4470900490000V_SANTE.pdf;UNIPREVOYANCE;4470900490000V;4470900490000VF2J92100;35
True;LINCK_SARL_4935001460000H_SANTE.pdf;UNIPREVOYANCE;4935001460000H;4935001460000H00AM6100;2
True;AVT_CP_BGI_4360112440000S_SANTE_6857566.pdf;UNIPREVOYANCE;4360112440000S;4360112440000S20648110;2
True;PAPETERIES_DU_RHIN_SAS_4500200120000J_PREVOYANCE.pdf;UNIPREVOYANCE;4500200120000J;4500200120000JC1026A10;2
True;GERSTAECKER_LYON_PRESQU_ILE_4470900510000K_SANTE_4.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
False;JLH_CONSULT_14_4935002450000U_SANTE.pdf;UNIPREVOYANCE;;;0
True;AVT_CP_ATM_4360120500000M_SANTE___6977667.pdf;UNIPREVOYANCE;4360120500000M;4360120500000M20030102;2
True;LEVY_BLUM_SA_4641101070000F_PREVOYANCE.pdf;UNIPREVOYANCE;4641101070000F;4641101070000FF2173160;1
True;PIERRES_DHISTOIRE_4363802910000C_SANTE.pdf;UNIPREVOYANCE;4363802910000C;4363802910000C25140500;1
True;SUPFINA_GRIESHABER_GMBH_CO_KG_4925030270000H_SANTE.pdf;UNIPREVOYANCE;4925030270000H;4925030270000HH4D19100;1
True;GERSTAECKER_MARSEILLE_4470900510000K_SANTE_3.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;LAURENT_HALTER_ASSURANCES_4360161280000Z_SANTE_1.pdf;UNIPREVOYANCE;4360161280000Z;4360161280000Z25351300;4
True;CEDILOR_4871000010000E_SANTE_2.pdf;UNIPREVOYANCE;4871000010000E;4871000010000EK0027100;3
True;AS_GC_4771300830000R_SANTE.pdf;UNIPREVOYANCE;4771300830000R;4771300830000RH4G32500;1
True;WALTER_SARL_4935001820000M_SANTE.pdf;UNIPREVOYANCE;4935001820000M;4935001820000MB5168300;1
True;GIE_OMEGA_4360126770000E_SANTE.pdf;UNIPREVOYANCE;4360126770000E;4360126770000E21468B30;2
True;ALSACIENNE_DE_CHARPENTES_SA_4935003930000Q_SANTE.pdf;UNIPREVOYANCE;4935003930000Q;4935003930000QC0074100;1
True;AVT_CP_AVENNA_OPTIM_SAS_4360109790000H_SANTE__6793402.pdf;UNIPREVOYANCE;4360109790000H;4360109790000H20550500;1
True;MANUTENTION_TRANSPORT_SERVICE_4312100120000U_PREVOYANCE.pdf;UNIPREVOYANCE;4312100120000U;4312100120000UG3P12300;2
True;ALPHA_SERVICE_4771300790000N_SANTE.pdf;UNIPREVOYANCE;4771300790000N;4771300790000N;2
True;EDEN_INSIGHT_4360200790000B_SANTE.pdf;UNIPREVOYANCE;4360200790000B;;0
True;SSETI_4640100060000H_PREVOYANCE.pdf;UNIPREVOYANCE;4640100060000H;4640100060000HK1117;5
True;Z_ET_SCH_INTERPOLYMER_4360155670000Y_SANTE_1.pdf;UNIPREVOYANCE;4360155670000Y;4360155670000Y21897106;4
True;GERSTAECKER_LYON_4470900510000K_SANTE_5.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;AEVELIA_SARL_4590800340000J_SANTE_4.pdf;UNIPREVOYANCE;4590800340000J;4590800340000JF1409250;3
True;EUROPE_TECH_GROUP_4360216570000A_SANTE.pdf;UNIPREVOYANCE;4360216570000A;4360216570000A23257500;4
True;GERSTAECKER_LYON_PRESQU_ILE_4470900510000K_SANTE_5.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;ETABLISSEMENTS_TRANSAC_4360131650000C_SANTE_2.pdf;UNIPREVOYANCE;4360131650000C;4360131650000C21744B30;5
True;SAVO_OPTIC_4360156330000P_SANTE_2.pdf;UNIPREVOYANCE;4360156330000P;4360156330000P24323501;2
True;GRAFF_CONSTRUCTION_INOX_4935004910000H_PREVOYANCE.pdf;UNIPREVOYANCE;4935004910000H;4935004910000HC8190110;1
True;VELTA_EUROJAUGE_4590800340000J_SANTE_1.pdf;UNIPREVOYANCE;4590800340000J;4590800340000JF1409250;3
True;ETS_CHARLES_COUTIER_4360114810000E_SANTE.pdf;UNIPREVOYANCE;4360114810000E;4360114810000E20796A10;1
True;COMERCIAL_QUIMICA_MASSO_FRANCE_4925050040000N_SANTE.pdf;UNIPREVOYANCE;4925050040000N;4925050040000NF1210101;2
True;VELTA_EUROJAUGE_4590800340000J_SANTE_4.pdf;UNIPREVOYANCE;4590800340000J;4590800340000JF1409250;3
True;JANOSCHKA_FRANCE_SAS_4935001600000G_SANTE.pdf;UNIPREVOYANCE;4935001600000G;4935001600000GH4V63100;2
True;EIBEL_CHRISTIAN_SAS_4935002240000J_PREVOYANCE.pdf;UNIPREVOYANCE;4935002240000J;;0
True;FEHR_TECHNOLOGIES_RHONE_ALPES_4551000280000B_SANTE_2.pdf;UNIPREVOYANCE;4551000280000B;;0
True;GECO_GROUPE_4360115790000W_SANTE.pdf;UNIPREVOYANCE;4360115790000W;4360115790000W20885B30;2
True;ORTH_SAS_4570100280000R_SANTE_1.pdf;UNIPREVOYANCE;4570100280000R;4570100280000RF1493500;3
True;COUTIER_INDUSTRIE_4360114660000L_SANTE_1.pdf;UNIPREVOYANCE;4360114660000L;4360114660000L20795301;5
True;ELAN_4622100840000S_SANTE.pdf;UNIPREVOYANCE;4622100840000S;4622100840000SF2348500;7
True;SAS_OMEGA_4360142640000E_SANTE.pdf;UNIPREVOYANCE;4360142640000E;4360142640000E21469302;1
True;MARTIN_SARL_4935004920000C_SANTE.pdf;UNIPREVOYANCE;4935004920000C;4935004920000CF1712100;1
True;HSKA_AVOCAT_ASSOCIES_4935004870000E_SANTE.pdf;UNIPREVOYANCE;4935004870000E;;0
True;LEUCO_4360147240000E_SANTE.pdf;UNIPREVOYANCE;4360147240000E;4360147240000E21751105;2
True;SABELA_4935001700000C_SANTE.pdf;UNIPREVOYANCE;4935001700000C;4935001700000CF1595500;2
True;CG3_4360130900000K_SANTE_1.pdf;UNIPREVOYANCE;4360130900000K;4360130900000KH4B18102;3
True;A2DV_NUMERIQUE_4935002720000Y_SANTE.pdf;UNIPREVOYANCE;4935002720000Y;4935002720000YC1050300;2
True;STE_CHAMPENOISE_DE_MECANIQUE_4360160820000Z_SANTE_2.pdf;UNIPREVOYANCE;4360160820000Z;4360160820000Z25278300;5
True;HOTEL_DE_FRANCE_4363802010000R_SANTE.pdf;UNIPREVOYANCE;4363802010000R;4363802010000R24187100;2
True;ENGLOO_EURL_4360119600000B_SANTE_2.pdf;UNIPREVOYANCE;4360119600000B;4360119600000BF2478300;2
True;MAITRE_JULIEN_LAURENT_AVOCAT_4925040540000B_SANTE.pdf;UNIPREVOYANCE;4925040540000B;4925040540000BH4740301;1
True;AMPACK_SARL_4935003200000M_PREVOYANCE.pdf;UNIPREVOYANCE;4935003200000M;4935003200000M21370100;1
True;IMMSUD_4360154660000W_SANTE.pdf;UNIPREVOYANCE;4360154660000W;4360154660000W24109100;1
True;MONDEX_SA_4581200540000R_PREVOYANCE.pdf;UNIPREVOYANCE;4581200540000R;4581200540000RO2100160;1
True;ASCELEC_4936000110000N_PREVOYANCE.pdf;UNIPREVOYANCE;4936000110000N;4936000110000NE5280100;1
True;BELLE_ETIQUETTE_SA_4935002700000J_SANTE.pdf;UNIPREVOYANCE;4935002700000J;4935002700000JC1053300;2
True;MINDIGITAL_4360206200000L_PREVOYANCE.pdf;UNIPREVOYANCE;4360206200000L;;0
True;LEUCO_4360147280000H_SANTE_2.pdf;UNIPREVOYANCE;4360147280000H;4360147280000H21751309;5
True;ETABLISSEMENTS_TRANSAC_4360131630000N_SANTE.pdf;UNIPREVOYANCE;4360131630000N;4360131630000N21744101;2
True;TEMUS_FRANCE_4360111720000J_SANTE_1.pdf;UNIPREVOYANCE;4360111720000J;4360111720000J20631501;8
True;VELTA_EUROJAUGE_4590800380000M_PREVOYANCE.pdf;UNIPREVOYANCE;4590800380000M;4590800380000MF1409160;2
True;Z_ET_SCH_INTERPOLYMER_4360155680000S_SANTE.pdf;UNIPREVOYANCE;4360155680000S;4360155680000S21897108;2
True;TENDERSPAGE_4360204000000G_SANTE.pdf;UNIPREVOYANCE;4360204000000G;4360204000000G20824110;2
True;SARL_JF_4360125620000E_SANTE.pdf;UNIPREVOYANCE;4360125620000E;4360125620000E21351100;1
True;KIA_OPTIC_4360156350000D_SANTE_2.pdf;UNIPREVOYANCE;4360156350000D;4360156350000D24324501;4
True;DELTAMENAGEMENT_4551000660000U_PREVOYANCE.pdf;UNIPREVOYANCE;4551000660000U;4551000660000UE5271500;2
True;AVT_CP_ATM_4360130280000W_SANTE__7335558.pdf;UNIPREVOYANCE;4360130280000W;4360130280000W20030B50;2
True;ABMS_4925040510000S_SANTE.pdf;UNIPREVOYANCE;4925040510000S;4925040510000SC8123301;2
True;GERSTAECKER_NANTES_4470900520000E_SANTE.pdf;UNIPREVOYANCE;4470900520000E;4470900520000EF2J92300;91
True;QUICK_PRESSING_SERVICE_4935004380000V_PREVOYANCE.pdf;UNIPREVOYANCE;4935004380000V;;0
True;HOTEL_DE_FRANCE_4363802000000W_SANTE.pdf;UNIPREVOYANCE;4363802000000W;4363802000000W24187101;1
True;VISIOLOR_4360113250000C_SANTE_1.pdf;UNIPREVOYANCE;4360113250000C;4360113250000CF2574501;3
True;ASSOCIATION_4360157270000D_SANTE_1.pdf;UNIPREVOYANCE;4360157270000D;4360157270000D24527503;4
True;MULTI_NEGOCE_SARL_4360102100000M_SANTE.pdf;UNIPREVOYANCE;4360102100000M;4360102100000M20049110;2
False;AVT_CP_ATM_4360130270000C_SANTE_2_7335553.pdf;UNIPREVOYANCE;;;0
True;DORN_4150300200000J_SANTE.pdf;UNIPREVOYANCE;4150300200000J;;0
True;SABELA_4935001790000D_PREVOYANCE.pdf;UNIPREVOYANCE;4935001790000D;4935001790000DF1595110;2
True;LE_ST_ANTOINE_4935003050000T_SANTE.pdf;UNIPREVOYANCE;4935003050000T;;0
True;QWITUS_TECH_4360226940000P_SANTE.pdf;UNIPREVOYANCE;4360226940000P;4360226940000P25329501;4
True;GARAGE_GIRTEN_SARL_4935000340000R_SANTE.pdf;UNIPREVOYANCE;4935000340000R;4935000340000RF0159301;2
True;MBG_ASSOCIES_4770801520000F_SANTE.pdf;UNIPREVOYANCE;4770801520000F;4770801520000FG5197;2
True;DH_MECA_4935003350000F_SANTE.pdf;UNIPREVOYANCE;4935003350000F;;0
True;SSETI_4640100050000N_PREVOYANCE.pdf;UNIPREVOYANCE;4640100050000N;4640100050000NK1117;4
True;MAISON_DESVIGNES_AINE_ET_FILS_4622100840000S_SANTE.pdf;UNIPREVOYANCE;4622100840000S;4622100840000SF2348500;7
True;FORMESSE_SARL_4935003910000B_SANTE.pdf;UNIPREVOYANCE;4935003910000B;4935003910000BB7059AN0;2
True;HAENCHEN_HYDRAULIQUE_4360139610000B_SANTE.pdf;UNIPREVOYANCE;4360139610000B;4360139610000B22142504;2
True;B3E_SARL_4935004850000Q_SANTE.pdf;UNIPREVOYANCE;4935004850000Q;4935004850000QH4B33100;1
True;GERSTAECKER_GRAND_EST_NANCY_4470900510000K_SANTE_3.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;MARTIN_SARL_4935005000000J_PREVOYANCE.pdf;UNIPREVOYANCE;4935005000000J;4935005000000JF1712110;1
True;CAB_DENTAIRE_DR_JULIEN_HUSLER_4363000310000Y_SANTE.pdf;UNIPREVOYANCE;4363000310000Y;4363000310000Y22059504;1
True;FEHR_TECHNOLOGIES_4551000280000B_SANTE_1.pdf;UNIPREVOYANCE;4551000280000B;;0
True;FEHR_BETON_4551000280000B_SANTE_1.pdf;UNIPREVOYANCE;4551000280000B;;0
True;OPTISOINS_4360164020000K_SANTE.pdf;UNIPREVOYANCE;4360164020000K;4360164020000K26103501;5
True;ASSOCIATION_4360157270000D_SANTE_2.pdf;UNIPREVOYANCE;4360157270000D;4360157270000D24527503;4
True;ORT_NORD_4570100310000A_PREVOYANCE.pdf;UNIPREVOYANCE;4570100310000A;4570100310000AF1833300;4
True;A2P_ALSACIENNE_DE_PRESTATIONS_4925040570000K_SANTE.pdf;UNIPREVOYANCE;4925040570000K;4925040570000KH4742500;2
True;SAINT_CLAIR_IMMOBILIER_4362101400000L_SANTE.pdf;UNIPREVOYANCE;4362101400000L;4362101400000L23483501;4
True;METHAVOS_4551000600000C_PREVOYANCE.pdf;UNIPREVOYANCE;4551000600000C;4551000600000CE5266AG0;18
True;LINGENHELD_ENVIRO_CHAMPAGNE_4551000600000C_PREVOYANCE.pdf;UNIPREVOYANCE;4551000600000C;4551000600000CE5266AG0;18
True;SCHWITZER_4925030240000Z_SANTE.pdf;UNIPREVOYANCE;4925030240000Z;4925030240000ZF2315101;2
True;FEHR_TECHNOLOGIES_RHONE_ALPES_4551000590000H_SANTE_1.pdf;UNIPREVOYANCE;4551000590000H;;0
True;COMERCIAL_QUIMICA_MASSO_FRANCE_4925010110000P_PREVOYANCE.pdf;UNIPREVOYANCE;4925010110000P;4925010110000PF1210100;2
True;GERSTAECKER_LYON_4470900520000E_SANTE.pdf;UNIPREVOYANCE;4470900520000E;4470900520000EF2J92300;91
True;EXPERTISE_IND._FREDERIC_LOPES_4935002910000U_PREVOYANCE.pdf;UNIPREVOYANCE;4935002910000U;;0
True;GERSTAECKER_STRASBOURG_4470900510000K_SANTE_1.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;VERMLAND___ROYAL_ST_MICHEL_4363802440000H_SANTE.pdf;UNIPREVOYANCE;4363802440000H;4363802440000H24526101;2
True;SAINT_JEAN_EMBALLAGES_4570100360000Y_SANTE_1.pdf;UNIPREVOYANCE;4570100360000Y;4570100360000YF1834500;2
True;WEINMANN_TECHNOLOGIES_4360158120000R_SANTE_2.pdf;UNIPREVOYANCE;4360158120000R;4360158120000R24155300;7
True;IMARE_4363804140000J_PREVOYANCE.pdf;UNIPREVOYANCE;4363804140000J;4363804140000J25426;2
True;AS_HOLDING_4360107040000C_SANTE.pdf;UNIPREVOYANCE;4360107040000C;4360107040000C20268501;1
True;ZWIEBEL_SA_4210802650000S_PREVOYANCE.pdf;UNIPREVOYANCE;4210802650000S;4210802650000SC7014;1
True;MY_JOB_EST_NANCY_4985700170000L_SANTE_1.pdf;UNIPREVOYANCE;4985700170000L;4985700170000L20998302;12
True;IMMSUD_4360154650000C_SANTE.pdf;UNIPREVOYANCE;4360154650000C;4360154650000C24109101;1
True;LES_ASCENSEURS_STRASBOURGEOIS_4360138260000K_SANTE_1.pdf;UNIPREVOYANCE;4360138260000K;4360138260000KC9135101;3
True;MY_JOB_EST_NANCY_4985700170000L_SANTE_4.pdf;UNIPREVOYANCE;4985700170000L;4985700170000L20998302;12
True;COMMISSION_CENT._NAVIGAT._RHIN_4360133020000H_SANTE_2.pdf;UNIPREVOYANCE;4360133020000H;4360133020000H21778501;6
True;MD_FINANCE_4360106580000C_SANTE.pdf;UNIPREVOYANCE;4360106580000C;4360106580000C20245101;2
True;GERSTAECKER_STRASBOURG_STUDIO_4470900520000E_SANTE.pdf;UNIPREVOYANCE;4470900520000E;4470900520000EF2J92300;91
True;SAS_BEAUTE_MANNI_4363801310000W_SANTE.pdf;UNIPREVOYANCE;4363801310000W;4363801310000W23865100;4
True;SPIELMANN_MATERIAUX_4360148330000M_SANTE.pdf;UNIPREVOYANCE;4360148330000M;;0
True;MY_JOB_EST_STRASBOURG_4985700150000W_SANTE.pdf;UNIPREVOYANCE;4985700150000W;4985700150000W20998101;2
True;MY_JOB_EST_NANCY_4985700180000F_SANTE_2.pdf;UNIPREVOYANCE;4985700180000F;4985700180000F;3
False;AVT_CP_ALOHA_EVASION_4360128130000Q_SANTE_1_7262033_.pdf;UNIPREVOYANCE;;;0
False;AVT_CP_Cabinet_medical_4360110670000E_SANTE_2_6821197.pdf;UNIPREVOYANCE;;;0
True;FINANCIERE_DE_COURCELLES_4360111720000J_SANTE_2.pdf;UNIPREVOYANCE;4360111720000J;4360111720000J20631501;8
True;ECOLOR_4360117660000F_SANTE.pdf;UNIPREVOYANCE;4360117660000F;4360117660000F20904300;1
True;OUTPLACEMENT50PLUS_4935002870000R_SANTE.pdf;UNIPREVOYANCE;4935002870000R;;0
True;FEHR_BETON_4551000280000B_SANTE_2.pdf;UNIPREVOYANCE;4551000280000B;;0
True;SAGILOR_4551000600000C_PREVOYANCE.pdf;UNIPREVOYANCE;4551000600000C;4551000600000CE5266AG0;18
True;ALSACE_INFO_SERVICE_4511000350000T_SANTE_1.pdf;UNIPREVOYANCE;4511000350000T;;0
False;AVT_CP_AL2P_4360500550000N_SANTE_7441588_résilié_05102022.pdf;UNIPREVOYANCE;;;0
True;KK_GROUP_4360201000000M_SANTE_1.pdf;UNIPREVOYANCE;4360201000000M;4360201000000M20189502;3
True;GERSTAECKER_NANTES_4470900510000K_SANTE_3.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;RCEG_SHOES_COMPANY_4360800370000S_SANTE.pdf;UNIPREVOYANCE;4360800370000S;4360800370000S21020300;2
True;PATISSERIE_SONTAG_4935003740000T_PREVOYANCE.pdf;UNIPREVOYANCE;4935003740000T;4935003740000TB5183101;1
True;GERSTAECKER_NICE_4470900510000K_SANTE_2.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;LA_CIE_DES_PETITS_4360140220000U_SANTE.pdf;UNIPREVOYANCE;4360140220000U;4360140220000U22196101;2
True;GERSTAECKER_TOULOUSE_4470900510000K_SANTE_5.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;A2P_COLMAR_4771300770000Z_SANTE.pdf;UNIPREVOYANCE;4771300770000Z;4771300770000ZH4G30500;1
True;ARPC_4988700010000N_SANTE_1.pdf;UNIPREVOYANCE;4988700010000N;4988700010000N01141500;4
True;IMMOBILIER_COTE_BOIS_4360116300000U_SANTE_2.pdf;UNIPREVOYANCE;4360116300000U;4360116300000U20799101;3
True;SCHNEIDER_PARTNER_4935004580000M_SANTE.pdf;UNIPREVOYANCE;4935004580000M;4935004580000MH4A95300;2
True;EXCEPT_4360216580000U_SANTE.pdf;UNIPREVOYANCE;4360216580000U;4360216580000U23258300;3
True;GEI_H1_4890700460000N_SANTE_2.pdf;UNIPREVOYANCE;4890700460000N;4890700460000NH4817500;2
True;IVALCO_4812100020000T_SANTE.pdf;UNIPREVOYANCE;4812100020000T;;0
True;FEHR_TECHNOLOGIES_RHONE_ALPES_4551000230000D_PREVOYANCE.pdf;UNIPREVOYANCE;4551000230000D;;0
True;CELENE_4410500210000K_SANTE.pdf;UNIPREVOYANCE;4410500210000K;4410500210000KF2551500;6
True;BRICO_CARRIERES_4360116720000R_PREVOYANCE.pdf;UNIPREVOYANCE;4360116720000R;4360116720000R20830B30;1
True;RECYMONTANE_4360136040000R_SANTE.pdf;UNIPREVOYANCE;4360136040000R;4360136040000R21902500;1
True;PARTENAIRES_CONSEIL_4935002470000J_PREVOYANCE.pdf;UNIPREVOYANCE;4935002470000J;4935002470000J;2
True;PARTNER_ENGINEERING_SARL_4360141690000V_PREVOYANCE.pdf;UNIPREVOYANCE;4360141690000V;4360141690000VUM001301;2
True;HUESCKER_FRANCE_4360145810000G_SANTE_2.pdf;UNIPREVOYANCE;4360145810000G;4360145810000G23400500;5
True;VELTA_EUROJAUGE_4590800360000Y_SANTE_1.pdf;UNIPREVOYANCE;4590800360000Y;4590800360000YF1409303;3
True;HUBER_TRANSPORTS_SARL_4360703050000J_SANTE.pdf;UNIPREVOYANCE;4360703050000J;4360703050000J23903300;4
True;BRASSERIE_G_K_R_4363804130000P_PREVOYANCE_ABS.pdf;UNIPREVOYANCE;4363804130000P;;0
True;FILTRES_INTENSIV_SARL_4935003960000Z_SANTE.pdf;UNIPREVOYANCE;4935003960000Z;;0
True;COMPTOIR_EXOTIQUE_4935001330000D_SANTE.pdf;UNIPREVOYANCE;4935001330000D;4935001330000DF1603300;1
True;RHINE_EUROPE_TERMINALS_4740400410000Y_PREVOYANCE.pdf;UNIPREVOYANCE;4740400410000Y;;0
True;LE_GEANT_DES_BEAUX_ARTS_4470900520000E_SANTE.pdf;UNIPREVOYANCE;4470900520000E;4470900520000EF2J92300;91
True;MOBILE_TV_4360140730000S_SANTE.pdf;UNIPREVOYANCE;4360140730000S;4360140730000S21287113;1
True;H_PRIME_4770125690000E_PREVOYANCE.pdf;UNIPREVOYANCE;4770125690000E;4770125690000EF2348111;2
True;ACTION_REPRO_SERVICES_4511000340000Z_SANTE_2.pdf;UNIPREVOYANCE;4511000340000Z;4511000340000ZH4753500;2
True;EST_CONSTRUCTION_4935002600000N_SANTE.pdf;UNIPREVOYANCE;4935002600000N;;0
True;GERSTAECKER_STRASBOURG_4470900510000K_SANTE_5.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;ZWIEBEL_SA_4360110040000W_SANTE.pdf;UNIPREVOYANCE;4360110040000W;4360110040000WC7014100;1
True;TRANSPORTS_GEORGES_ANDRES_4936000030000G_SANTE.pdf;UNIPREVOYANCE;4936000030000G;4936000030000GG0044301;2
True;LINGENHELD_ENVIRONNEMENT_L_4551000630000L_PREVOYANCE.pdf;UNIPREVOYANCE;4551000630000L;4551000630000LE5266100;28
True;OS_GRAPHICS_4360101990000W_SANTE.pdf;UNIPREVOYANCE;4360101990000W;4360101990000W20043110;2
True;DR_JEAN_GERARD_BLOCH_4360160930000P_SANTE_2.pdf;UNIPREVOYANCE;4360160930000P;4360160930000P25275500;4
True;GERSTAECKER_BORDEAUX_4470900510000K_SANTE_4.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;MY_JOB_FRANCE_4985700180000F_SANTE.pdf;UNIPREVOYANCE;4985700180000F;4985700180000F;3
True;GERSTAECKER_LILLE_4470900510000K_SANTE_1.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;ALSACIENNE_PROD._REFRACTAIRES_4360113980000F_SANTE.pdf;UNIPREVOYANCE;4360113980000F;;0
True;STABILO_INTERNATIONAL_4210001110000M_SANTE.pdf;UNIPREVOYANCE;4210001110000M;4210001110000MAU05D300;5
True;MARC_NEUMANN_4360142210000N_SANTE_1.pdf;UNIPREVOYANCE;4360142210000N;4360142210000N22932300;3
True;EST_FRITURE_4935000370000A_SANTE.pdf;UNIPREVOYANCE;4935000370000A;4935000370000AB5169100;2
True;LEVY_BLUM_SA_4935003760000H_SANTE.pdf;UNIPREVOYANCE;4935003760000H;4935003760000HF2173301;2
True;FEHR_BETON_4551000590000H_SANTE_3.pdf;UNIPREVOYANCE;4551000590000H;;0
True;MARCEL_MULLER_SAS_4360105480000A_SANTE.pdf;UNIPREVOYANCE;4360105480000A;;0
True;HAGTRA_HAGUENAU_TRANSPORTS_4935002520000G_PREVOYANCE.pdf;UNIPREVOYANCE;4935002520000G;4935002520000GG0174100;1
True;CENTRE_ALSACIEN_DE_REPROGRAPHI_4511000360000N_SANTE_2.pdf;UNIPREVOYANCE;4511000360000N;4511000360000NH4755500;2
True;FEHR_BETON_4551000230000D_PREVOYANCE.pdf;UNIPREVOYANCE;4551000230000D;;0
True;GERSTAECKER_TOULOUSE_4470900510000K_SANTE_4.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;METALTEX_4935004250000R_SANTE.pdf;UNIPREVOYANCE;4935004250000R;;0
True;ARPC_4988700010000N_SANTE_2.pdf;UNIPREVOYANCE;4988700010000N;4988700010000N01141500;4
False;ADIL_67_4360135480000V_SANTE.pdf;UNIPREVOYANCE;;;0
True;A2P_COLMAR_4771300760000E_SANTE.pdf;UNIPREVOYANCE;4771300760000E;4771300760000EH4G30500;2
True;3B_4360129760000E_SANTE.pdf;UNIPREVOYANCE;4360129760000E;4360129760000E21774500;2
True;A2P_BATIMENT_4771300890000J_SANTE.pdf;UNIPREVOYANCE;4771300890000J;4771300890000JH4F22500;2
True;ACTION_REPRO_SERVICES_4511000340000Z_SANTE_1.pdf;UNIPREVOYANCE;4511000340000Z;4511000340000ZH4753500;2
True;ADAXO_INTERNATIONAL_4360136150000G_SANTE_2.pdf;UNIPREVOYANCE;4360136150000G;4360136150000GF2417101;3
True;ADAXO_INTERNATIONAL_4925040400000C_SANTE.pdf;UNIPREVOYANCE;4925040400000C;;0
True;ADC_INGENIERIE_4551000630000L_PREVOYANCE.pdf;UNIPREVOYANCE;4551000630000L;4551000630000LE5266100;28
True;ABMS_4210802120000F_PREVOYANCE.pdf;UNIPREVOYANCE;4210802120000F;4210802120000F;2
True;ACI2B_MTSI_4935000690000B_PREVOYANCE.pdf;UNIPREVOYANCE;4935000690000B;;0
True;ABEX_4935005210000U_SANTE.pdf;UNIPREVOYANCE;4935005210000U;4935005210000UC4025100;1
True;ADVENTIF_SASU_4935003290000N_SANTE.pdf;UNIPREVOYANCE;4935003290000N;4935003290000NJ0061100;1
True;ADAXO_INTERNATIONAL_4360136160000B_SANTE.pdf;UNIPREVOYANCE;4360136160000B;4360136160000BF2417110;1
True;ADEMAS_ALSACE_4935000410000D_SANTE.pdf;UNIPREVOYANCE;4935000410000D;;0
True;3B_4360129750000K_SANTE.pdf;UNIPREVOYANCE;4360129750000K;4360129750000K21774501;2
True;ACTION_REPRO_COULEURS_4511000430000A_PREVOYANCE.pdf;UNIPREVOYANCE;4511000430000A;;0
True;ADEMAS_ALSACE_4935002070000B_SANTE.pdf;UNIPREVOYANCE;4935002070000B;;0
True;A2P_ALSACIENNE_DE_PRESTATIONS_4771300870000U_SANTE.pdf;UNIPREVOYANCE;4771300870000U;4771300870000UH4742500;2
True;ADAXO_INTERNATIONAL_4360136150000G_SANTE_1.pdf;UNIPREVOYANCE;4360136150000G;4360136150000GF2417101;3
True;ACTION_REPRO_COULEURS_4511000410000L_SANTE_2.pdf;UNIPREVOYANCE;4511000410000L;4511000410000LH4V61500;2
True;A2P_BATIMENT_4771300900000D_SANTE.pdf;UNIPREVOYANCE;4771300900000D;4771300900000DH4F22500;2
False;ADIL_67_4360135470000B_SANTE.pdf;UNIPREVOYANCE;;;0
True;ADEMAS_ALSACE_4935000530000N_PREVOYANCE.pdf;UNIPREVOYANCE;4935000530000N;;0
True;ACTION_REPRO_COULEURS_4511000410000L_SANTE_1.pdf;UNIPREVOYANCE;4511000410000L;4511000410000LH4V61500;2
True;AC_GENEALOGIE_4935005100000E_SANTE.pdf;UNIPREVOYANCE;4935005100000E;4935005100000EK3057300;2
True;A2DV_NUMERIQUE_4935002720000Y_SANTE.pdf;UNIPREVOYANCE;4935002720000Y;4935002720000YC1050300;2
True;ABMS_4925040510000S_SANTE.pdf;UNIPREVOYANCE;4925040510000S;4925040510000SC8123301;2
