cie.name,filepath,filename,input_filepath,ref,poledi,numper
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ECB_SARL_4360146860000L_SANTE_1.pdf,ECB_SARL_4360146860000L_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ECB SARL_4360146860000L_SANTE_1.pdf,4360146860000LB4007,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_PARIS_XIII_4470900510000K_SANTE_1.pdf,GERSTAECKER_PARIS_XIII_4470900510000K_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER PARIS XIII_4470900510000K_SANTE_1.pdf,4470900510000KJ94,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/LE_DIANE_4363803110000T_SANTE.pdf,LE_DIANE_4363803110000T_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/LE DIANE_4363803110000T_SANTE.pdf,4363803110000T,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_TOULOUSE_4470900510000K_SANTE_1.pdf,GERSTAECKER_TOULOUSE_4470900510000K_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER TOULOUSE_4470900510000K_SANTE_1.pdf,4470900510000KK10,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ETUDE_GANGLOFF_ET_NARDI_4360104850000S_SANTE.pdf,ETUDE_GANGLOFF_ET_NARDI_4360104850000S_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ETUDE GANGLOFF ET NARDI_4360104850000S_SANTE.pdf,4360104850000S,4360104850000S20184500,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/JUNG_ALBERT_SA_4935003650000S_SANTE.pdf,JUNG_ALBERT_SA_4935003650000S_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/JUNG ALBERT SA_4935003650000S_SANTE.pdf,4935003650000SC0066,4935003650000SC0066100,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/UIMM_LORRAINE_4640100010000K_SANTE_1.pdf,UIMM_LORRAINE_4640100010000K_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/UIMM LORRAINE_4640100010000K_SANTE_1.pdf,4640100010000KK1118,4640100010000KK1118500,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/JSA_CAPITAL_4360115760000N_SANTE_2.pdf,JSA_CAPITAL_4360115760000N_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/JSA CAPITAL_4360115760000N_SANTE_2.pdf,4360115760000NA53,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FERMETURE_ET_AUTOMATISME_WG_4935003280000T_SANTE.pdf,FERMETURE_ET_AUTOMATISME_WG_4935003280000T_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FERMETURE ET AUTOMATISME WG_4935003280000T_SANTE.pdf,4935003280000TC8176,4935003280000TC8176300,4814554
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/TRANSPORTS_JLN_MARTIN_4936000080000E_SANTE.pdf,TRANSPORTS_JLN_MARTIN_4936000080000E_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/TRANSPORTS JLN MARTIN_4936000080000E_SANTE.pdf,4936000080000EG0176,4936000080000EG0176100,4834514
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/BULTHAUP_FRANCE_4771210030000P_SANTE.pdf,BULTHAUP_FRANCE_4771210030000P_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/BULTHAUP FRANCE_4771210030000P_SANTE.pdf,4771210030000PH4865,4771210030000PH4865100,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/EDEN_INSIGHT_4360200770000M_SANTE.pdf,EDEN_INSIGHT_4360200770000M_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/EDEN INSIGHT_4360200770000M_SANTE.pdf,4360200770000M,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/UNION_MOBILIERE_ET_COMMERCIALE_4935004200000T_SANTE.pdf,UNION_MOBILIERE_ET_COMMERCIALE_4935004200000T_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/UNION MOBILIERE ET COMMERCIALE_4935004200000T_SANTE.pdf,4935004200000TG5104,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/COMPETENCES_A2P_4771300870000U_SANTE.pdf,COMPETENCES_A2P_4771300870000U_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/COMPETENCES A2P_4771300870000U_SANTE.pdf,4771300870000UH18,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CIRET_SARL_4935001200000Z_SANTE_2.pdf,CIRET_SARL_4935001200000Z_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CIRET SARL_4935001200000Z_SANTE_2.pdf,4935001200000ZF1577,4935001200000ZF1577100,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/WOERNER_GMBH_4925050150000D_SANTE.pdf,WOERNER_GMBH_4925050150000D_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/WOERNER GMBH_4925050150000D_SANTE.pdf,4925050150000DH4644,4925050150000DH4644101,4989927
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AVT_CP_Cabinet_medical_4360110670000E_SANTE_1_6821209_.pdf,AVT_CP_Cabinet_medical_4360110670000E_SANTE_1_6821209_.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AVT CP Cabinet medical_4360110670000E_SANTE_1 6821209 .pdf,4360110670000E,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/KIA_OPTIC_4360156360000Y_SANTE.pdf,KIA_OPTIC_4360156360000Y_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/KIA OPTIC_4360156360000Y_SANTE.pdf,4360156360000Y,4360156360000Y24324505,8520114
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/KUTTING_FRANCE_4360116520000A_SANTE.pdf,KUTTING_FRANCE_4360116520000A_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/KUTTING FRANCE_4360116520000A_SANTE.pdf,4360116520000A,4360116520000A20819501,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/HEAD_ACOUSTICS_4935004290000U_SANTE.pdf,HEAD_ACOUSTICS_4935004290000U_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/HEAD ACOUSTICS_4935004290000U_SANTE.pdf,4935004290000UF1679,4935004290000UF1679500,5069915
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_STRASBOURG_4470900500000Q_SANTE.pdf,GERSTAECKER_STRASBOURG_4470900500000Q_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER STRASBOURG_4470900500000Q_SANTE.pdf,4470900500000QK08,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SOLOGEST_AUDIT_ET_CONSEIL_A_7709_0769_2025_01_tx__3%.pdf,SOLOGEST_AUDIT_ET_CONSEIL_A_7709_0769_2025_01_tx__3%.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SOLOGEST AUDIT ET CONSEIL A 7709 0769 2025 01 tx +3%.pdf,,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/JSA_CAPITAL_4360115770000H_SANTE.pdf,JSA_CAPITAL_4360115770000H_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/JSA CAPITAL_4360115770000H_SANTE.pdf,4360115770000HA53,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ORTH_SAS_4570100280001S_SANTE.pdf,ORTH_SAS_4570100280001S_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ORTH SAS_4570100280001S_SANTE.pdf,4570100280001SF1493,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ED_INSTITUT_4360201710000B_SANTE_2.pdf,ED_INSTITUT_4360201710000B_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ED INSTITUT_4360201710000B_SANTE_2.pdf,4360201710000B,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/LA_GRENOUILLE_ASSOIFFEE_4935004690000C_SANTE.pdf,LA_GRENOUILLE_ASSOIFFEE_4935004690000C_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/LA GRENOUILLE ASSOIFFEE_4935004690000C_SANTE.pdf,4935004690000CB5186,4935004690000CB5186100,5174131
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/PARIS_MIKI_4360121630000Y_SANTE.pdf,PARIS_MIKI_4360121630000Y_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/PARIS MIKI_4360121630000Y_SANTE.pdf,4360121630000Y,4360121630000Y21103B32,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_LILLE_4470900520000E_SANTE.pdf,GERSTAECKER_LILLE_4470900520000E_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER LILLE_4470900520000E_SANTE.pdf,4470900520000EJ99,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/RAICO_FRANCE_4360132840000F_SANTE_2.pdf,RAICO_FRANCE_4360132840000F_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/RAICO FRANCE_4360132840000F_SANTE_2.pdf,4360132840000F,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CORDONNERIE_PRESSING_ROSENMEER_4935002730000S_SANTE.pdf,CORDONNERIE_PRESSING_ROSENMEER_4935002730000S_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CORDONNERIE-PRESSING ROSENMEER_4935002730000S_SANTE.pdf,4935002730000SK3038,4935002730000SK3038500,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/DID_4360155150000F_SANTE_2.pdf,DID_4360155150000F_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/DID_4360155150000F_SANTE_2.pdf,4360155150000F,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/TELEWIG_4591000860000F_PREVOYANCE.pdf,TELEWIG_4591000860000F_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/TELEWIG_4591000860000F_PREVOYANCE.pdf,4591000860000FF1503,4591000860000FF1503300,4060565
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CABINET_DENTAIRE_HENRI_GUEGAN_4360119300000P_SANTE_2.pdf,CABINET_DENTAIRE_HENRI_GUEGAN_4360119300000P_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CABINET DENTAIRE HENRI GUEGAN_4360119300000P_SANTE_2.pdf,4360119300000P,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/RS_CONCEPTION_4925040480000J_SANTE.pdf,RS_CONCEPTION_4925040480000J_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/RS CONCEPTION_4925040480000J_SANTE.pdf,4925040480000JF1453,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ASSOCIATION_FANABRIQUES_4935002370000N_SANTE.pdf,ASSOCIATION_FANABRIQUES_4935002370000N_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ASSOCIATION FANABRIQUES_4935002370000N_SANTE.pdf,4935002370000NK1080,4935002370000NK1080300,4990545
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CG3_4935003090000W_PREVOYANCE.pdf,CG3_4935003090000W_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CG3_4935003090000W_PREVOYANCE.pdf,4935003090000WB18,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FEHR_BETON_4551000590000H_SANTE_2.pdf,FEHR_BETON_4551000590000H_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FEHR BETON_4551000590000H_SANTE_2.pdf,4551000590000HE5163,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SANITAIRE_CHAUFFAGE_FISCHER_4935001830000G_SANTE.pdf,SANITAIRE_CHAUFFAGE_FISCHER_4935001830000G_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SANITAIRE CHAUFFAGE FISCHER_4935001830000G_SANTE.pdf,4935001830000GE5544,4935001830000GE5544300,8817724
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SOPRAVIT_4460100120000M_PREVOYANCE.pdf,SOPRAVIT_4460100120000M_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SOPRAVIT_4460100120000M_PREVOYANCE.pdf,4460100120000M,4460100120000M21881300,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/DISTRILABO_SAS_4935001450000N_SANTE.pdf,DISTRILABO_SAS_4935001450000N_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/DISTRILABO SAS_4935001450000N_SANTE.pdf,4935001450000NF1572,4935001450000NF1572100,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/PARIS_MIKI_4360121620000D_SANTE_1.pdf,PARIS_MIKI_4360121620000D_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/PARIS MIKI_4360121620000D_SANTE_1.pdf,4360121620000D,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/OPTIBELT_FRANCE_SA_4360131640000H_SANTE.pdf,OPTIBELT_FRANCE_SA_4360131640000H_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/OPTIBELT FRANCE SA_4360131640000H_SANTE.pdf,4360131640000H,4360131640000H21744110,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/T.F.T._SPECIALITES_4360141590000A_SANTE.pdf,T.F.T._SPECIALITES_4360141590000A_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/T.F.T. SPECIALITES_4360141590000A_SANTE.pdf,4360141590000A,4360141590000A22885502,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/BATORAMA_4740400290000N_SANTE_3.pdf,BATORAMA_4740400290000N_SANTE_3.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/BATORAMA_4740400290000N_SANTE_3.pdf,4740400290000NF14,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/IS_HOLDING_4771300860000A_SANTE.pdf,IS_HOLDING_4771300860000A_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/IS HOLDING_4771300860000A_SANTE.pdf,4771300860000AH4743,4771300860000AH4743500,6781006
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/LEUCO_4360147270000N_SANTE.pdf,LEUCO_4360147270000N_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/LEUCO_4360147270000N_SANTE.pdf,4360147270000N,4360147270000N21751B20,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AS_BTP_4771300850000F_SANTE.pdf,AS_BTP_4771300850000F_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AS BTP_4771300850000F_SANTE.pdf,4771300850000FG35,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MARCEL_MULLER_SAS_4360161180000D_SANTE_1.pdf,MARCEL_MULLER_SAS_4360161180000D_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MARCEL MULLER SAS_4360161180000D_SANTE_1.pdf,4360161180000DF1535,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FEHR_GROUPE_4551000230000D_PREVOYANCE.pdf,FEHR_GROUPE_4551000230000D_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FEHR GROUPE_4551000230000D_PREVOYANCE.pdf,4551000230000DE5162,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CLINIC_LASER_4935002440000A_PREVOYANCE.pdf,CLINIC_LASER_4935002440000A_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CLINIC LASER_4935002440000A_PREVOYANCE.pdf,4935002440000AK3039,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FEHR_TECHNOLOGIES_IDF_4551000260000M_PREVOYANCE.pdf,FEHR_TECHNOLOGIES_IDF_4551000260000M_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FEHR TECHNOLOGIES IDF_4551000260000M_PREVOYANCE.pdf,4551000260000ME5164,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_PARIS_XI_4470900510000K_SANTE_5.pdf,GERSTAECKER_PARIS_XI_4470900510000K_SANTE_5.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER PARIS XI_4470900510000K_SANTE_5.pdf,4470900510000KK07,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/BRAVE_NEW_MEDIA_4935005150000C_SANTE.pdf,BRAVE_NEW_MEDIA_4935005150000C_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/BRAVE NEW MEDIA_4935005150000C_SANTE.pdf,4935005150000CB45,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AUTOMOBILE_CLUB_CONTROLE_4935003810000F_SANTE.pdf,AUTOMOBILE_CLUB_CONTROLE_4935003810000F_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AUTOMOBILE CLUB CONTROLE_4935003810000F_SANTE.pdf,4935003810000FA94,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_RENNES_4470900510000K_SANTE_2.pdf,GERSTAECKER_RENNES_4470900510000K_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER RENNES_4470900510000K_SANTE_2.pdf,4470900510000KJ95,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/OPHTALMOLOGUES_ASSOCIES_4360147920000K_SANTE_2.pdf,OPHTALMOLOGUES_ASSOCIES_4360147920000K_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/OPHTALMOLOGUES ASSOCIES_4360147920000K_SANTE_2.pdf,4360147920000K,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_PARIS_XIII_4470900520000E_SANTE.pdf,GERSTAECKER_PARIS_XIII_4470900520000E_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER PARIS XIII_4470900520000E_SANTE.pdf,4470900520000EJ94,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FAURE_LE_PAGE_MAROQUINIER._4360116240000C_SANTE_1.pdf,FAURE_LE_PAGE_MAROQUINIER._4360116240000C_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FAURE LE PAGE MAROQUINIER._4360116240000C_SANTE_1.pdf,4360116240000C,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AGILOX_FRANCE_SAS_9062516541061A_SANTE_1.pdf,AGILOX_FRANCE_SAS_9062516541061A_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AGILOX FRANCE SAS_9062516541061A_SANTE_1.pdf,9062516541061A,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/LE_GEANT_DES_BEAUX_ARTS_4470900510000K_SANTE_5.pdf,LE_GEANT_DES_BEAUX_ARTS_4470900510000K_SANTE_5.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/LE GEANT DES BEAUX ARTS_4470900510000K_SANTE_5.pdf,4470900510000KW,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CLARA_TECHNOLOGIES_ET_SOLUTION_4925040460000U_SANTE.pdf,CLARA_TECHNOLOGIES_ET_SOLUTION_4925040460000U_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CLARA TECHNOLOGIES ET SOLUTION_4925040460000U_SANTE.pdf,4925040460000UF1449,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ZWIEBEL_SA_4200200130000G_SANTE_1.pdf,ZWIEBEL_SA_4200200130000G_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ZWIEBEL SA_4200200130000G_SANTE_1.pdf,4200200130000GC7014,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MUTSCHLER_ET_ASSOCIES_4935004320000D_SANTE.pdf,MUTSCHLER_ET_ASSOCIES_4935004320000D_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MUTSCHLER ET ASSOCIES_4935004320000D_SANTE.pdf,4935004320000DG5105,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/LE_HAVANE_4360101380000D_SANTE.pdf,LE_HAVANE_4360101380000D_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/LE HAVANE_4360101380000D_SANTE.pdf,4360101380000D,4360101380000D20020301,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SEGUIN__HANRIAT_AVOCATS_ASSOC_4360132510000K_SANTE.pdf,SEGUIN__HANRIAT_AVOCATS_ASSOC_4360132510000K_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SEGUIN  HANRIAT AVOCATS ASSOC_4360132510000K_SANTE.pdf,4360132510000K,4360132510000K21761301,7327681
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CAFE_SATI_4360159610000G_SANTE_2.pdf,CAFE_SATI_4360159610000G_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CAFE SATI_4360159610000G_SANTE_2.pdf,4360159610000GB5179,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/VELTA_EUROJAUGE_4590800360000Y_SANTE_4.pdf,VELTA_EUROJAUGE_4590800360000Y_SANTE_4.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/VELTA EUROJAUGE_4590800360000Y_SANTE_4.pdf,4590800360000YF1409,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/DANOA_OPTIQUE_4360120370000H_SANTE_1.pdf,DANOA_OPTIQUE_4360120370000H_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/DANOA OPTIQUE_4360120370000H_SANTE_1.pdf,4360120370000H,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_STRASBOURG_STUDIO_4470900510000K_SANTE_4.pdf,GERSTAECKER_STRASBOURG_STUDIO_4470900510000K_SANTE_4.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER STRASBOURG STUDIO_4470900510000K_SANTE_4.pdf,4470900510000KK09,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/NEGOCIAL_ASSURANCES_4935005090000K_SANTE.pdf,NEGOCIAL_ASSURANCES_4935005090000K_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/NEGOCIAL ASSURANCES_4935005090000K_SANTE.pdf,4935005090000KG7221,4935005090000KG7221100,5618919
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ZWIEBEL_SA_4200200180000E_SANTE_1.pdf,ZWIEBEL_SA_4200200180000E_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ZWIEBEL SA_4200200180000E_SANTE_1.pdf,4200200180000EC7014,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/DYNAMICS_SOLUTION_4360217910000W_SANTE.pdf,DYNAMICS_SOLUTION_4360217910000W_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/DYNAMICS SOLUTION_4360217910000W_SANTE.pdf,4360217910000W,4360217910000W23643500,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/AUDEO_FRANCE_4360203890000R_SANTE.pdf,AUDEO_FRANCE_4360203890000R_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/AUDEO FRANCE_4360203890000R_SANTE.pdf,4360203890000R,4360203890000R20814500,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/MINDIGITAL_4360111520000S_SANTE_2.pdf,MINDIGITAL_4360111520000S_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/MINDIGITAL_4360111520000S_SANTE_2.pdf,4360111520000S,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SOBEV_EXPANSION_4935005320000K_SANTE.pdf,SOBEV_EXPANSION_4935005320000K_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SOBEV EXPANSION_4935005320000K_SANTE.pdf,4935005320000KA08,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FONDERIE_DE_LARIANS_4360160850000H_SANTE.pdf,FONDERIE_DE_LARIANS_4360160850000H_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FONDERIE DE LARIANS_4360160850000H_SANTE.pdf,4360160850000H,4360160850000H25268100,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/RAICO_FRANCE_4360132840000F_SANTE_1.pdf,RAICO_FRANCE_4360132840000F_SANTE_1.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/RAICO FRANCE_4360132840000F_SANTE_1.pdf,4360132840000F,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/SOLOGEST_AUDIT_ET_CONSEIL_4770907670000Q_SANTE_2.pdf,SOLOGEST_AUDIT_ET_CONSEIL_4770907670000Q_SANTE_2.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/SOLOGEST AUDIT ET CONSEIL_4770907670000Q_SANTE_2.pdf,4770907670000QG5184,4770907670000QG5184500,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/ALSACAFE_AUTOMATES_4925010390000M_PREVOYANCE.pdf,ALSACAFE_AUTOMATES_4925010390000M_PREVOYANCE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/ALSACAFE AUTOMATES_4925010390000M_PREVOYANCE.pdf,4925010390000MF2412,4925010390000MF2412100,1583810
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/QUINCAILLERIE_MOSBACH_4935004300000P_SANTE.pdf,QUINCAILLERIE_MOSBACH_4935004300000P_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/QUINCAILLERIE MOSBACH_4935004300000P_SANTE.pdf,4935004300000PF2783,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/FAURE_LE_PAGE_PARIS_4360116270000L_SANTE.pdf,FAURE_LE_PAGE_PARIS_4360116270000L_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/FAURE LE PAGE PARIS_4360116270000L_SANTE.pdf,4360116270000L,4360116270000L20802500,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/GERSTAECKER_GRAND_EST_NANCY_4470900520000E_SANTE.pdf,GERSTAECKER_GRAND_EST_NANCY_4470900520000E_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/GERSTAECKER GRAND EST NANCY_4470900520000E_SANTE.pdf,4470900520000EJ98,,
UNIPREVOYANCE,/home/c24b/projects/avenants/DOCS/CAFE_SATI_4360159620000B_SANTE.pdf,CAFE_SATI_4360159620000B_SANTE.pdf,./avenants_input/UNIPREVOYANCE/TIR/AVT/CAFE SATI_4360159620000B_SANTE.pdf,4360159620000BB5179,4360159620000BB5179103,9033769
